split,held,qa_id,category,overlap,user,truth,pred,support,raw_support,purity,answers,semantic,correct
oof,user22,training_3429,emotion,3,user22,D,D,13,13,0.38461538461538464,3,Calmly,True
oof,user22,training_3430,emotion,3,user22,A,B,19,20,0.3157894736842105,4,Calmly,False
oof,user22,training_3431,emotion,3,user22,B,D,10,12,0.4,3,Quickly,False
oof,user22,training_3432,emotion,3,user22,C,C,1,2,1.0,1,Calmly,True
oof,user22,training_3433,emotion,3,user22,C,D,1,2,1.0,1,Calmly,False
oof,user22,training_3434,emotion,3,user22,A,C,7,9,0.42857142857142855,4,Gently,False
oof,user22,training_3435,emotion,3,user22,B,A,7,7,0.42857142857142855,4,Slowly,False
oof,user22,training_3436,emotion,3,user22,A,A,4,4,0.5,3,Quickly,True
oof,user22,training_3541,single,3,user22,B,B,9,11,0.7777777777777778,2,washing their face,True
oof,user22,training_3542,single,3,user22,C,B,13,15,0.6153846153846154,3,combing their hair,False
oof,user22,training_3590,single,3,user22,C,C,1,1,1.0,1,wiping a bowl,True
oof,user22,training_3610,single,3,user22,A,A,14,14,0.6428571428571429,2,folding clothes,True
oof,user22,training_3629,single,3,user22,C,C,2,2,0.5,2,writing,True
oof,user22,training_3638,single,3,user22,B,A,3,4,0.6666666666666666,2,drinking water,False
oof,user22,training_3647,single,3,user22,A,A,11,12,0.8181818181818182,2,brushing their teeth,True
oof,user22,training_3658,single,3,user22,C,B,1,1,1.0,1,doing lunges,False
oof,user22,training_3731,single,3,user22,C,A,3,3,0.6666666666666666,2,throwing away rubbish,False
oof,user22,training_3732,single,3,user22,B,A,6,6,0.5,2,typing on the keyboard,False
oof,user22,training_3746,single,3,user22,C,A,5,5,1.0,1,pouring a drink,False
oof,user22,training_3771,single,3,user22,C,C,10,11,0.9,2,doing stretching exercises,True
oof,user22,training_3803,single,3,user22,B,B,11,12,0.6363636363636364,2,sitting down,True
oof,user22,training_3843,single,3,user22,B,C,11,11,0.7272727272727273,3,doing stretching exercises,False
oof,user22,training_3857,single,3,user22,A,C,5,7,0.6,3,turning pages,False
oof,user22,training_3858,single,3,user22,A,A,2,2,1.0,1,taking off their clothes,True
oof,user22,training_3859,single,3,user22,C,B,3,3,0.6666666666666666,2,using tableware,False
oof,user22,training_3872,single,3,user22,A,C,3,3,0.6666666666666666,2,doing lunges,False
oof,user22,training_3873,single,3,user22,C,C,5,5,0.6,2,standing on one leg,True
oof,user22,training_3874,single,3,user22,C,C,1,4,1.0,1,standing on one leg,True
oof,user22,training_3888,single,3,user22,C,B,2,3,0.5,2,using a smartphone,False
oof,user22,training_3923,single,3,user22,C,C,8,10,0.75,2,putting on clothes,True
oof,user22,training_3924,single,3,user22,A,A,10,12,0.7,3,putting on clothes,True
oof,user22,training_3931,single,3,user22,C,C,4,4,0.5,3,drinking water,True
oof,user22,training_3932,single,3,user22,B,A,3,4,0.6666666666666666,2,doing jumping jacks,False
oof,user22,training_3960,single,3,user22,B,B,8,8,1.0,1,pouring a drink,True
oof,user22,training_3988,object_interaction,3,user22,B,A,11,26,0.5454545454545454,2,a remote,False
oof,user22,training_3989,object_interaction,3,user22,C,C,12,15,0.5833333333333334,2,a keyboard,True
oof,user22,training_4062,object_interaction,3,user22,D,D,17,19,1.0,1,a smartphone,True
oof,user22,training_4080,object_interaction,3,user22,B,B,27,27,0.6666666666666666,2,a clothes,True
oof,user22,training_4081,object_interaction,3,user22,B,B,27,27,0.6666666666666666,2,a clothes,True
oof,user22,training_4088,object_interaction,3,user22,A,A,9,9,1.0,1,a glass,True
oof,user23,training_0714,single,3,user23,C,A,2,2,1.0,1,Walking,False
oof,user23,training_0715,single,2,user23,B,D,20,22,0.75,3,Walking,False
oof,user23,training_0716,single,3,user23,C,D,3,3,0.6666666666666666,2,Walking,False
oof,user23,training_0717,single,2,user23,B,A,14,24,0.35714285714285715,4,Massaging oneself,False
oof,user23,training_0718,single,3,user23,D,A,1,1,1.0,1,Typing on a keyboard,False
oof,user23,training_0719,single,2,user23,C,B,17,35,0.35294117647058826,4,Grabbing utensils,False
oof,user23,training_0720,single,3,user23,D,C,1,1,1.0,1,Typing on a keyboard,False
oof,user23,training_0721,single,2,user23,D,D,12,29,0.4166666666666667,3,Grabbing utensils,True
oof,user23,training_0722,single,2,user23,C,B,11,29,0.45454545454545453,4,Taking medicine,False
oof,user23,training_0723,single,3,user23,D,D,2,2,1.0,1,Walking,True
oof,user23,training_0724,single,2,user23,C,D,15,38,0.4,4,Sweeping,False
oof,user23,training_0725,single,3,user23,D,A,1,2,1.0,1,Checking the time,False
oof,user23,training_0726,single,2,user23,A,A,13,27,0.46153846153846156,4,Eating,True
oof,user23,training_0727,single,2,user23,B,C,8,17,0.375,4,Lying down,False
oof,user23,training_0728,single,2,user23,C,C,34,47,0.38235294117647056,4,Eating,True
oof,user23,training_0729,single,3,user23,B,C,2,3,0.5,2,Drinking,False
oof,user23,training_0730,single,2,user23,B,C,11,29,0.45454545454545453,4,Checking the time,False
oof,user23,training_0731,single,3,user23,A,D,2,3,0.5,2,Eating,False
oof,user23,training_0732,single,3,user23,D,D,4,4,1.0,1,Walking,True
oof,user23,training_0733,single,2,user23,D,D,11,30,0.45454545454545453,4,Sitting down,True
oof,user23,training_0734,single,2,user23,D,D,18,33,0.3888888888888889,4,Sitting down,True
oof,user23,training_0735,single,3,user23,C,D,2,2,0.5,2,Listening to the music with headphones,False
oof,user23,training_0736,single,2,user23,C,A,12,25,0.4166666666666667,3,Checking the time,False
oof,user23,training_0737,single,2,user23,A,C,8,27,0.625,2,Getting dressed,False
oof,user23,training_0738,single,3,user23,C,C,1,2,1.0,1,Taking a selfie,True
oof,user23,training_0739,single,3,user23,D,B,1,2,1.0,1,Sweeping,False
oof,user23,training_0740,single,2,user23,A,C,14,29,0.42857142857142855,4,Squats,False
oof,user23,training_0741,single,2,user23,C,D,6,27,0.3333333333333333,4,Standing up,False
oof,user23,training_0742,single,2,user23,A,A,9,24,0.4444444444444444,3,Getting dressed,True
oof,user23,training_0743,single,3,user23,D,A,1,1,1.0,1,Sitting down,False
oof,user23,training_0744,single,3,user23,C,B,1,2,1.0,1,Walking,False
oof,user23,training_0745,single,3,user23,A,D,2,3,1.0,1,Eating,False
oof,user23,training_0746,single,2,user23,D,D,17,46,0.5882352941176471,4,Listening to the music with headphones,True
oof,user23,training_0747,single,2,user23,A,B,15,28,0.3333333333333333,4,Stirring,False
oof,user23,training_0748,single,2,user23,C,B,7,26,0.42857142857142855,3,Stretching,False
oof,user23,training_0749,single,3,user23,B,C,2,2,1.0,1,Walking,False
oof,user23,training_0750,single,3,user23,A,D,1,1,1.0,1,Combing hair,False
oof,user23,training_0751,single,3,user23,D,C,1,1,1.0,1,Checking body temperature,False
oof,user23,training_0752,single,3,user23,D,C,1,1,1.0,1,Mopping,False
oof,user23,training_0753,single,2,user23,C,D,13,35,0.38461538461538464,4,Taking medicine,False
oof,user23,training_0754,single,3,user23,C,A,2,3,0.5,2,Sitting down,False
oof,user23,training_0755,single,2,user23,B,D,18,30,0.5555555555555556,4,Sitting down,False
oof,user23,training_0756,single,3,user23,D,B,1,1,1.0,1,Running,False
oof,user23,training_0757,single,2,user23,D,D,11,34,0.45454545454545453,4,Squats,True
oof,user23,training_0758,single,2,user23,B,B,15,41,0.3333333333333333,4,Taking medicine,True
oof,user23,training_0759,single,3,user23,A,A,2,2,0.5,2,Writing,True
oof,user23,training_0760,single,2,user23,C,D,22,33,0.7727272727272727,4,Walking,False
oof,user23,training_0761,single,3,user23,A,D,2,3,1.0,1,Squats,False
oof,user23,training_0762,single,3,user23,B,C,2,2,1.0,1,Walking,False
oof,user23,training_0763,single,3,user23,C,C,1,1,1.0,1,Taking medicine,True
oof,user23,training_0764,single,3,user23,D,B,4,5,0.5,3,Grabbing utensils,False
oof,user23,training_0765,single,3,user23,B,C,2,2,0.5,2,Peeling fruit,False
oof,user23,training_0766,single,3,user23,A,C,1,2,1.0,1,Peeling fruit,False
oof,user23,training_1525,multi,2,user23,A,A,6,33,0.3333333333333333,4,Brushing teeth,True
oof,user23,training_1526,multi,3,user23,ABD,DAB,1,2,1.0,1,Wiping hands|Brushing teeth|Washing face,False
oof,user23,training_1527,multi,3,user23,ACD,ACD,1,1,1.0,1,Wiping hands|Brushing teeth|Washing face,True
oof,user23,training_1528,multi,2,user23,AB,A,5,15,0.6,2,Squats,False
oof,user23,training_1529,multi,3,user23,C,A,2,2,0.5,2,Stirring,False
oof,user23,training_1530,multi,2,user23,C,D,4,23,0.75,2,Standing up,False
oof,user23,training_1531,multi,3,user23,BC,CB,1,3,1.0,1,Peeling fruit|Grabbing utensils,False
oof,user23,training_1532,multi,2,user23,B,B,5,25,0.6,3,Grabbing utensils,True
oof,user23,training_1533,multi,3,user23,BC,CB,1,3,1.0,1,Peeling fruit|Grabbing utensils,False
oof,user23,training_1534,multi,3,user23,BD,D,1,3,1.0,1,Walking,False
oof,user23,training_1535,multi,3,user23,C,CD,1,3,1.0,1,Combing hair|Washing face,False
oof,user23,training_1536,multi,3,user23,D,DA,2,4,0.5,2,Walking|Peeling fruit,False
oof,user23,training_1537,multi,2,user23,B,B,7,19,0.5714285714285714,3,Stirring,True
oof,user23,training_1538,multi,3,user23,ABD,A,1,3,1.0,1,Walking,False
oof,user23,training_1539,multi,3,user23,AB,AB,2,4,0.5,2,Eating|Walking,True
oof,user23,training_1540,multi,2,user23,D,A,8,27,0.625,3,Grabbing utensils,False
oof,user23,training_1541,multi,3,user23,A,C,1,3,1.0,1,Grabbing utensils,False
oof,user23,training_1542,multi,3,user23,C,BA,1,4,1.0,1,Calling|Taking a selfie,False
oof,user23,training_1543,multi,2,user23,A,B,2,33,0.5,2,Folding clothes,False
oof,user23,training_1544,multi,3,user23,BC,B,1,1,1.0,1,Sweeping,False
oof,user23,training_1545,multi,3,user23,ABC,B,2,4,1.0,1,Walking,False
oof,user23,training_1546,multi,2,user23,BD,C,6,23,0.5,3,Playing games,False
oof,user23,training_1547,multi,2,user23,BC,D,4,27,0.5,3,Peeling fruit,False
oof,user23,training_1548,multi,3,user23,D,A,2,4,1.0,1,Walking,False
oof,user23,training_1549,multi,2,user23,A,D,6,24,0.3333333333333333,5,Peeling fruit,False
oof,user23,training_1550,multi,3,user23,A,ABD,1,2,1.0,1,Calling|Standing up|Listening to the music with headphones,False
oof,user23,training_1551,multi,3,user23,B,CA,1,2,1.0,1,Wiping surface|Taking medicine,False
oof,user23,training_1552,multi,3,user23,C,BA,1,1,1.0,1,Massaging oneself|Grabbing utensils,False
oof,user23,training_1553,multi,2,user23,A,B,8,25,0.375,4,Taking a selfie,False
oof,user23,training_1554,multi,3,user23,B,D,3,3,0.6666666666666666,2,Listening to the music with headphones,False
oof,user23,training_1555,multi,3,user23,B,D,1,1,1.0,1,Squats,False
oof,user23,training_1556,multi,3,user23,AC,A,1,2,1.0,1,Listening to the music with headphones,False
oof,user23,training_1557,multi,3,user23,C,A,1,1,1.0,1,Folding clothes,False
oof,user23,training_1558,multi,2,user23,AC,D,7,36,0.8571428571428571,2,Standing up,False
oof,user23,training_1559,multi,3,user23,D,B,1,2,1.0,1,Massaging oneself,False
oof,user23,training_1560,multi,2,user23,B,D,12,40,0.3333333333333333,5,Eating,False
oof,user23,training_1561,multi,3,user23,AC,C,1,1,1.0,1,Walking,False
oof,user23,training_1562,multi,3,user23,D,D,1,1,1.0,1,Walking,True
oof,user23,training_1563,multi,3,user23,D,C,1,1,1.0,1,Lunges,False
oof,user23,training_1564,multi,3,user23,BCD,BC,1,2,1.0,1,Stretching|Running,False
oof,user23,training_1565,multi,2,user23,C,A,1,16,1.0,1,Squats,False
oof,user23,training_1566,multi,2,user23,A,D,7,17,0.5714285714285714,4,Checking the time,False
oof,user23,training_1567,multi,2,user23,A,B,8,36,0.25,7,Stirring,False
oof,user23,training_1568,multi,2,user23,A,D,5,31,0.2,5,Listening to the music with headphones,False
oof,user23,training_1569,multi,3,user23,B,A,1,3,1.0,1,Eating,False
oof,user23,training_1570,multi,2,user23,B,C,5,37,0.4,4,Reading,False
oof,user23,training_1571,multi,3,user23,BCD,D,1,1,1.0,1,Standing up,False
oof,user23,training_1572,multi,2,user23,C,B,7,29,0.42857142857142855,4,Checking the time,False
oof,user23,training_1573,multi,2,user23,AB,AB,4,23,0.75,2,Checking body temperature|Taking medicine,True
oof,user23,training_1574,multi,3,user23,AC,D,2,2,0.5,2,Washing dishes,False
oof,user23,training_1575,multi,3,user23,ABD,BA,2,3,0.5,2,Using a phone|Walking,False
oof,user23,training_1576,multi,2,user23,CD,D,9,31,0.4444444444444444,4,Sitting down,False
oof,user23,training_1577,multi,3,user23,BCD,ACB,3,5,0.3333333333333333,3,Grabbing utensils|Walking|Sitting down,False
oof,user23,training_3437,emotion,2,user23,A,A,9,21,0.3333333333333333,4,Meticulously,True
oof,user23,training_3438,emotion,2,user23,D,D,8,19,0.5,3,Quickly,True
oof,user23,training_3439,emotion,2,user23,C,A,13,27,0.38461538461538464,4,Quickly,False
oof,user23,training_3440,emotion,3,user23,C,A,3,4,1.0,1,Steadily,False
oof,user23,training_3441,emotion,3,user23,C,B,4,4,0.75,2,Steadily,False
oof,user23,training_3442,emotion,3,user23,C,B,2,2,0.5,2,Slowly,False
oof,user23,training_3443,emotion,3,user23,A,C,1,1,1.0,1,Smoothly,False
oof,user23,training_3444,emotion,3,user23,B,B,1,1,1.0,1,Smoothly,True
oof,user23,training_3445,emotion,3,user23,C,B,1,1,1.0,1,Leisurely,False
oof,user23,training_3446,emotion,2,user23,A,B,7,14,0.5714285714285714,4,Quickly,False
oof,user23,training_3447,emotion,2,user23,A,A,8,13,0.375,4,Orderly,True
oof,user23,training_3448,emotion,2,user23,A,A,6,12,0.5,3,Quickly,True
oof,user23,training_3449,emotion,2,user23,D,C,32,56,0.5,3,Hurriedly,False
oof,user23,training_3450,emotion,2,user23,B,A,33,62,0.5151515151515151,3,Hurriedly,False
oof,user23,training_3451,emotion,2,user23,B,B,32,56,0.5,3,Hurriedly,True
oof,user23,training_3452,emotion,2,user23,B,D,9,19,0.4444444444444444,4,Quickly,False
oof,user23,training_3453,emotion,2,user23,A,A,9,18,0.5555555555555556,3,Quickly,True
oof,user23,training_3454,emotion,3,user23,B,B,1,1,1.0,1,Orderly,True
oof,user23,training_3455,emotion,3,user23,C,C,6,6,0.3333333333333333,3,Leisurely,True
oof,user23,training_3456,emotion,3,user23,D,B,7,8,0.2857142857142857,4,Leisurely,False
oof,user23,training_3457,emotion,3,user23,C,A,6,6,0.3333333333333333,3,Leisurely,False
oof,user23,training_3458,emotion,3,user23,D,A,4,5,0.5,3,Quickly,False
oof,user23,training_3459,emotion,3,user23,C,B,4,5,0.5,3,Quickly,False
oof,user23,training_3460,emotion,3,user23,B,C,3,4,0.3333333333333333,3,Gracefully,False
oof,user23,training_3461,emotion,2,user23,C,A,17,36,0.5294117647058824,4,Quickly,False
oof,user23,training_3462,emotion,2,user23,C,D,22,44,0.4090909090909091,4,Quickly,False
oof,user23,training_3463,emotion,2,user23,C,C,17,34,0.5294117647058824,4,Quickly,True
oof,user23,training_3464,emotion,3,user23,D,D,4,5,0.5,3,Slowly,True
oof,user23,training_3465,emotion,3,user23,A,C,5,5,0.6,2,Slowly,False
oof,user23,training_3466,emotion,3,user23,A,D,13,14,0.38461538461538464,4,Slowly,False
oof,user23,training_3467,emotion,2,user23,B,D,3,10,0.6666666666666666,2,Gracefully,False
oof,user23,training_3469,emotion,2,user23,D,C,6,13,0.5,2,Casually,False
oof,user23,training_3470,emotion,3,user23,D,D,1,1,1.0,1,Leisurely,True
oof,user23,training_3471,emotion,3,user23,B,A,5,5,0.4,3,Leisurely,False
oof,user23,training_3472,emotion,3,user23,B,D,1,1,1.0,1,Leisurely,False
oof,user23,training_3473,emotion,3,user23,B,B,1,1,1.0,1,Urgently,True
oof,user23,training_3474,emotion,2,user23,C,D,15,26,0.4,4,Intently,False
oof,user23,training_3475,emotion,2,user23,A,A,2,8,1.0,1,Gently,True
oof,user23,training_3476,emotion,2,user23,A,B,12,24,0.4166666666666667,4,Gently,False
oof,user23,training_3477,emotion,2,user23,B,A,7,19,0.5714285714285714,2,Gently,False
oof,user23,training_3478,emotion,2,user23,A,C,16,29,0.5,4,Hurriedly,False
oof,user23,training_3479,emotion,2,user23,B,B,11,21,0.5454545454545454,3,Hurriedly,True
oof,user23,training_3480,emotion,3,user23,B,D,1,2,1.0,1,Hurriedly,False
oof,user23,training_3481,emotion,3,user23,D,A,11,12,0.36363636363636365,4,Hastily,False
oof,user23,training_3482,emotion,3,user23,A,D,11,11,0.36363636363636365,3,Slowly,False
oof,user23,training_3483,emotion,3,user23,A,C,11,11,0.36363636363636365,3,Slowly,False
oof,user23,training_3484,emotion,3,user23,D,D,3,3,0.3333333333333333,3,Gently,True
oof,user23,training_3485,emotion,3,user23,A,C,3,4,0.3333333333333333,3,Gently,False
oof,user23,training_3486,emotion,3,user23,C,C,4,5,0.5,3,Urgently,True
oof,user23,training_3487,emotion,3,user23,D,D,1,1,1.0,1,Slowly,True
oof,user23,training_3488,emotion,2,user23,C,A,13,29,0.5384615384615384,4,Slowly,False
oof,user23,training_3489,emotion,3,user23,D,B,1,1,1.0,1,Urgently,False
oof,user23,training_3551,single,3,user23,C,A,5,7,0.6,3,using a remote,False
oof,user23,training_3611,single,3,user23,C,C,13,13,0.6153846153846154,2,folding clothes,True
oof,user23,training_3612,single,3,user23,A,A,15,16,0.5333333333333333,3,folding clothes,True
oof,user23,training_3630,single,3,user23,A,A,2,3,0.5,2,writing,True
oof,user23,training_3631,single,3,user23,C,B,1,2,1.0,1,opening the cabinet,False
oof,user23,training_3639,single,3,user23,C,B,3,3,0.6666666666666666,2,standing up,False
oof,user23,training_3714,single,3,user23,C,C,4,5,0.75,2,using a smartphone,True
oof,user23,training_3754,single,3,user23,B,B,12,16,0.75,2,combing their hair,True
oof,user23,training_3772,single,3,user23,C,C,11,13,0.8181818181818182,2,doing stretching exercises,True
oof,user23,training_3811,single,3,user23,A,A,1,2,1.0,1,doing lunges,True
oof,user23,training_3812,single,3,user23,C,C,2,3,1.0,1,doing lunges,True
oof,user23,training_3813,single,3,user23,C,C,4,6,0.5,3,doing lunges,True
oof,user23,training_3844,single,3,user23,A,C,1,3,1.0,1,taking their body temperature,False
oof,user23,training_3860,single,3,user23,C,B,2,5,1.0,1,taking a selfie,False
oof,user23,training_3885,single,3,user23,A,B,3,5,1.0,1,using a smartphone,False
oof,user23,training_3979,object_interaction,3,user23,D,D,27,27,0.6666666666666666,2,a clothes,True
oof,user23,training_4005,object_interaction,3,user23,A,A,18,18,1.0,1,a documents,True
oof,user23,training_4006,object_interaction,3,user23,B,B,18,18,1.0,1,a documents,True
oof,user23,training_4050,object_interaction,3,user23,C,C,21,23,0.7142857142857143,2,a smartphone,True
oof,user23,training_4051,object_interaction,3,user23,D,D,15,20,1.0,1,a smartphone,True
oof,user23,training_4063,object_interaction,3,user23,B,B,15,17,1.0,1,a smartphone,True
oof,user23,training_4071,object_interaction,3,user23,D,D,9,9,1.0,1,a cabinet,True
oof,user23,training_4082,object_interaction,3,user23,D,D,27,27,0.6666666666666666,2,a clothes,True
oof,user23,training_4089,object_interaction,3,user23,B,B,9,9,1.0,1,a glass,True
oof,user24,training_0767,single,2,user24,C,A,23,36,0.5217391304347826,4,Sitting down,False
oof,user24,training_0768,single,2,user24,B,A,28,42,0.8571428571428571,3,Walking,False
oof,user24,training_0769,single,2,user24,A,C,15,27,0.4666666666666667,4,Eating,False
oof,user24,training_0770,single,3,user24,B,D,1,1,1.0,1,Eating,False
oof,user24,training_0771,single,2,user24,D,C,15,32,0.3333333333333333,3,Taking medicine,False
oof,user24,training_0772,single,3,user24,D,D,3,3,0.3333333333333333,3,Reading,True
oof,user24,training_0773,single,3,user24,C,A,1,1,1.0,1,Turning a page,False
oof,user24,training_0774,single,2,user24,C,C,18,36,0.5555555555555556,3,Eating,True
oof,user24,training_0775,single,3,user24,B,D,1,1,1.0,1,Stretching,False
